DiaMesAno,HoraMinutosSegundos,Longitude,Latitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ,AccX,AccY
2015-11-7,19-22-54,-34.84592,-7.13555,0.33,40.30,9,174.37,7.68,-31.26,0.14,-0.11
2015-11-7,19-22-54,-34.84592,-7.13555,0.33,40.30,9,172.38,6.64,-31.26,0.11,-0.13
2015-11-7,19-22-54,-34.84592,-7.13555,0.33,40.30,9,167.26,10.23,-31.26,0.18,-0.23
2015-11-7,19-22-54,-34.84592,-7.13555,0.33,40.30,9,173.72,11.55,-31.26,0.2,-0.11
2015-11-7,19-22-54,-34.84592,-7.13555,0.33,40.30,9,-179.53,11.99,-31.26,0.23,0.01
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,173.17,10.71,-31.26,0.21,-0.13
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,179.55,9.57,-31.26,0.18,-0.01
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,179.11,16.98,-31.26,0.28,-0.01
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,169.58,21.39,-31.26,0.29,-0.13
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,163.93,25.96,-31.26,0.3,-0.17
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,166.21,23.01,-31.26,0.26,-0.15
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,162.32,15.20,-31.26,0.2,-0.23
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,176.48,12.77,-31.26,0.17,-0.04
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,163.51,17.38,-31.26,0.27,-0.25
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,174.61,11.19,-31.26,0.18,-0.09
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,171.80,13.26,-31.26,0.2,-0.12
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,179.63,13.02,-31.26,0.22,-0.01
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,167.96,14.20,-31.26,0.21,-0.17
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,169.93,6.51,-31.26,0.1,-0.15
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,176.90,4.46,-31.26,0.07,-0.05
2015-11-7,19-22-55,-34.84592,-7.13555,0.09,40.30,9,174.42,8.98,-31.26,0.15,-0.09
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,174.54,13.94,-31.26,0.25,-0.09
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,169.66,10.52,-31.26,0.16,-0.15
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,165.44,9.99,-31.26,0.15,-0.21
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,177.02,13.35,-31.24,0.21,-0.05
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,167.20,7.35,-31.24,0.12,-0.21
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,172.23,15.01,-31.24,0.22,-0.11
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,172.01,14.75,-31.24,0.22,-0.12
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,174.17,17.59,-31.24,0.28,-0.09
2015-11-7,19-22-56,-34.84592,-7.13554,0.15,40.30,9,174.32,14.89,-31.24,0.26,-0.09
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,173.38,18.01,-31.24,0.29,-0.1
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,165.65,11.50,-31.24,0.17,-0.21
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,169.98,16.30,-31.24,0.24,-0.14
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,172.18,8.19,-31.24,0.13,-0.12
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,171.50,8.98,-31.23,0.14,-0.13
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,169.28,15.12,-31.23,0.23,-0.16
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,174.19,20.01,-31.23,0.3,-0.08
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,175.19,15.21,-31.23,0.25,-0.08
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,172.98,11.12,-31.23,0.17,-0.11
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,169.85,15.75,-31.23,0.23,-0.14
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,177.59,11.77,-31.23,0.19,-0.04
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,178.23,4.50,-31.23,0.07,-0.03
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,-179.30,0.21,-31.23,0,0.01
2015-11-7,19-22-57,-34.84592,-7.13554,0.3,40.30,9,177.35,6.63,-31.23,0.13,-0.05
2015-11-7,19-22-58,-34.84592,-7.13555,0.3,40.50,9,165.48,15.11,-31.23,0.2,-0.19
2015-11-7,19-22-58,-34.84592,-7.13555,0.3,40.50,9,171.81,18.28,-31.22,0.29,-0.13
2015-11-7,19-22-58,-34.84592,-7.13555,0.02,40.50,9,164.58,17.93,-31.22,0.22,-0.18
2015-11-7,19-22-58,-34.84592,-7.13555,0.02,40.50,9,171.17,16.87,-31.22,0.29,-0.14
2015-11-7,19-22-58,-34.84592,-7.13555,0.02,40.50,9,168.85,13.04,-31.22,0.19,-0.16
2015-11-7,19-22-58,-34.84592,-7.13555,0.02,40.50,9,178.81,15.66,-31.22,0.25,-0.02
2015-11-7,19-22-58,-34.84592,-7.13555,0.02,40.50,9,178.49,22.82,-31.22,0.4,-0.02
2015-11-7,19-22-59,-34.84592,-7.13555,0.02,40.60,9,177.23,12.02,-31.22,0.2,-0.05
2015-11-7,19-22-59,-34.84592,-7.13555,0.02,40.60,9,173.67,10.77,-31.22,0.18,-0.1
2015-11-7,19-22-59,-34.84592,-7.13555,0.02,40.60,9,174.88,5.28,-31.22,0.08,-0.08
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,173.35,7.43,-31.22,0.12,-0.1
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,176.37,14.45,-31.22,0.24,-0.06
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,178.88,19.12,-31.22,0.31,-0.02
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,177.85,18.02,-31.22,0.3,-0.03
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,172.06,10.61,-31.22,0.19,-0.14
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,173.45,4.46,-31.22,0.08,-0.12
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,170.13,0.20,-31.22,0,-0.16
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,177.61,13.64,-31.22,0.25,-0.04
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,179.80,13.01,-31.22,0.23,0
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,-177.29,11.80,-31.22,0.22,0.05
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,-165.73,-19.20,-31.22,-0.33,0.23
2015-11-7,19-22-59,-34.84592,-7.13555,0.2,40.60,9,174.08,-1.95,-31.25,-0.03,-0.09
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,168.08,-3.85,-31.25,-0.07,-0.2
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,179.63,-1.99,-31.25,-0.03,-0.01
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,167.29,10.65,-31.25,0.17,-0.19
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,-176.12,3.90,-31.25,0.06,0.06
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,179.55,4.31,-31.25,0.07,-0.01
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,174.62,5.11,-31.25,0.09,-0.1
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,-178.24,5.24,-31.25,0.09,0.03
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,-173.42,3.00,-31.25,0.05,0.1
2015-11-7,19-23-0,-34.84592,-7.13555,0.2,40.60,9,169.21,5.89,-31.25,0.09,-0.16
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,179.46,11.33,-31.25,0.2,-0.01
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,178.03,2.83,-31.25,0.05,-0.03
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,175.79,3.99,-31.25,0.08,-0.09
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,173.05,9.14,-31.25,0.16,-0.12
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,173.46,8.71,-31.25,0.13,-0.09
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,167.07,-1.53,-31.25,-0.02,-0.18
2015-11-7,19-23-1,-34.84592,-7.13555,0.37,40.60,9,166.62,-8.21,-31.25,-0.11,-0.17
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,176.64,-15.66,-31.25,-0.28,-0.06
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,-179.70,-8.24,-31.27,-0.15,0.01
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,168.27,-15.42,-31.27,-0.26,-0.19
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,167.79,-10.66,-31.28,-0.15,-0.17
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,171.41,-10.25,-31.27,-0.11,-0.09
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,168.10,-7.14,-31.18,-0.1,-0.16
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,153.90,-3.16,-31.02,-0.03,-0.26
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,172.04,1.79,-30.85,0.04,-0.17
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,172.14,-3.97,-30.64,-0.11,-0.22
2015-11-7,19-23-2,-34.84592,-7.13555,0.26,40.60,9,172.23,-5.22,-30.43,-0.16,-0.24
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,164.57,-4.86,-30.11,-0.09,-0.27
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,143.51,-4.57,-29.82,-0.06,-0.48
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,144.22,-3.11,-29.36,-0.05,-0.52
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,157.47,0.48,-28.89,0.01,-0.42
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,156.63,2.30,-28.37,0.05,-0.49
2015-11-7,19-23-2,-34.84592,-7.13555,0.61,40.60,9,160.01,-0.49,-27.89,-0.01,-0.41
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,152.31,-0.37,-27.43,-0.01,-0.66
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,148.59,0.06,-27.12,0,-0.69
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,158.85,-0.58,-26.74,-0.01,-0.53
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,148.22,7.44,-26.33,0.17,-0.69
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,154.62,15.92,-25.86,0.37,-0.55
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,135.42,15.04,-25.29,0.28,-0.74
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,126.42,16.70,-24.71,0.29,-0.79
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,116.88,-1.51,-24.13,-0.02,-0.76
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,129.88,14.31,-23.57,0.22,-0.65
2015-11-7,19-23-3,-34.84592,-7.13554,5.02,40.60,9,118.30,14.45,-23.09,0.2,-0.7
2015-11-7,19-23-4,-34.84591,-7.13552,5.02,41.10,9,115.81,12.06,-22.66,0.19,-0.79
2015-11-7,19-23-4,-34.84591,-7.13552,5.02,41.10,9,120.68,6.05,-22.23,0.11,-0.87
2015-11-7,19-23-4,-34.84591,-7.13552,5.02,41.10,9,143.59,16.17,-21.62,0.26,-0.53
2015-11-7,19-23-4,-34.84591,-7.13552,5.02,41.10,9,155.26,12.03,-21.12,0.21,-0.41
2015-11-7,19-23-4,-34.84591,-7.13551,5.02,41.20,9,147.17,6.99,-20.59,0.15,-0.68
2015-11-7,19-23-4,-34.84591,-7.13551,5.02,41.20,9,156.09,5.24,-20.18,0.09,-0.4
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,152.20,22.61,-19.78,0.35,-0.39
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,133.16,26.70,-19.49,0.43,-0.63
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,165.88,6.65,-19.06,0.15,-0.31
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,146.88,19.80,-18.68,0.68,-1.03
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,137.99,18.40,-18.18,0.54,-1.09
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,132.54,24.09,-17.72,0.68,-1.12
2015-11-7,19-23-4,-34.84590,-7.13550,17.87,41.20,9,133.00,20.05,-17.29,0.43,-0.86
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,146.76,13.49,-16.84,0.37,-0.84
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,152.45,-12.12,-16.48,-0.38,-0.81
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,131.78,-11.00,-15.94,-0.27,-1.03
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,122.71,-13.21,-15.42,-0.29,-1.05
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,111.63,0.70,-14.68,0.02,-1.36
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,137.23,9.85,-13.96,0.24,-0.93
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,150.58,10.63,-13.43,0.31,-0.82
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,140.35,18.85,-12.84,0.42,-0.79
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,139.28,22.68,-12.36,0.42,-0.66
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,129.59,20.08,-11.87,0.42,-0.89
2015-11-7,19-23-5,-34.84587,-7.13548,21.89,41.20,9,127.86,22.81,-11.35,0.42,-0.78
2015-11-7,19-23-6,-34.84581,-7.13549,21.89,41.30,9,121.35,16.87,-10.90,0.29,-0.81
2015-11-7,19-23-6,-34.84581,-7.13549,21.89,41.30,9,126.30,11.82,-10.52,0.21,-0.81
2015-11-7,19-23-6,-34.84581,-7.13549,21.89,41.30,9,137.53,7.51,-10.06,0.17,-0.85
2015-11-7,19-23-6,-34.84581,-7.13549,21.89,41.30,9,125.10,16.03,-9.49,0.32,-0.92
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,118.77,11.68,-8.90,0.3,-1.26
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,131.83,8.92,-8.38,0.2,-0.95
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,146.90,13.95,-7.85,0.33,-0.73
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,144.52,17.22,-7.26,0.46,-0.87
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,114.90,20.79,-6.77,0.38,-0.91
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,125.22,1.79,-6.21,0.04,-0.99
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,134.44,11.98,-5.69,0.28,-0.95
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,127.46,21.73,-5.21,0.51,-1.02
2015-11-7,19-23-6,-34.84579,-7.13550,21.89,41.30,9,128.62,11.17,-4.59,0.24,-0.96
2015-11-7,19-23-7,-34.84576,-7.13554,25.11,41.30,9,138.23,18.25,-4.03,0.39,-0.8
2015-11-7,19-23-7,-34.84576,-7.13554,25.11,41.30,9,128.88,20.97,-3.59,0.43,-0.87
2015-11-7,19-23-7,-34.84576,-7.13554,25.11,41.30,9,117.60,17.36,-2.98,0.36,-1.02
2015-11-7,19-23-7,-34.84576,-7.13554,25.11,41.30,9,120.73,17.95,-2.45,0.37,-0.99
2015-11-7,19-23-7,-34.84576,-7.13556,25.11,40.90,9,111.82,9.91,-1.89,0.21,-1.1
2015-11-7,19-23-7,-34.84576,-7.13556,25.11,40.90,9,149.81,11.41,-1.45,0.24,-0.59
2015-11-7,19-23-7,-34.84576,-7.13556,25.11,40.90,9,135.35,14.47,-0.97,0.31,-0.84
2015-11-7,19-23-8,-34.84576,-7.13558,26.15,40.90,9,111.37,10.29,-0.42,0.25,-1.28
2015-11-7,19-23-8,-34.84576,-7.13558,26.15,40.90,9,68.73,21.50,0.06,0.46,-1.1
2015-11-7,19-23-8,-34.84576,-7.13558,26.15,40.90,9,54.80,1.26,0.72,0.02,-0.76
2015-11-7,19-23-8,-34.84576,-7.13558,26.15,40.90,9,118.32,4.09,1.26,0.05,-0.66
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,127.72,-11.66,1.76,-0.25,-0.96
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,143.53,5.92,2.25,0.14,-0.79
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,132.71,17.34,2.91,0.35,-0.82
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,135.83,12.23,3.68,0.29,-0.92
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,127.28,17.12,4.30,0.37,-0.95
2015-11-7,19-23-8,-34.84577,-7.13560,26.15,40.70,8,144.48,14.06,4.92,0.34,-0.78
2015-11-7,19-23-9,-34.84580,-7.13563,25.59,40.70,8,137.82,10.45,5.59,0.29,-1.04
2015-11-7,19-23-9,-34.84580,-7.13563,25.59,40.70,8,140.47,10.88,6.04,0.33,-1.09
2015-11-7,19-23-9,-34.84580,-7.13563,25.59,40.70,8,136.91,10.94,6.50,0.28,-1
2015-11-7,19-23-9,-34.84580,-7.13563,25.59,40.70,8,130.38,4.72,7.04,0.11,-1.05
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,134.24,8.21,7.66,0.18,-0.9
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,144.52,10.41,8.11,0.3,-0.96
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,130.77,13.40,8.62,0.28,-0.88
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,115.59,8.58,9.21,0.18,-1.05
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,124.65,6.19,9.69,0.1,-0.78
2015-11-7,19-23-9,-34.84582,-7.13564,25.59,40.00,9,120.90,12.53,10.18,0.28,-1.09
2015-11-7,19-23-9,-34.84586,-7.13564,25.59,40.10,9,116.04,1.91,10.66,0.04,-1.12
2015-11-7,19-23-9,-34.84586,-7.13564,25.59,40.10,9,140.70,4.11,11.11,0.1,-0.85
2015-11-7,19-23-9,-34.84586,-7.13564,25.59,40.10,9,129.33,12.47,11.78,0.27,-0.94
2015-11-7,19-23-10,-34.84588,-7.13563,30.89,40.10,9,148.44,16.65,12.31,0.36,-0.63
2015-11-7,19-23-10,-34.84588,-7.13563,30.89,40.10,9,108.81,-4.49,12.69,-0.09,-1.07
2015-11-7,19-23-10,-34.84588,-7.13563,30.89,40.10,9,88.16,13.19,13.29,0.28,-1.21
2015-11-7,19-23-10,-34.84588,-7.13563,30.89,40.10,9,78.58,23.20,13.88,0.58,-1.33
2015-11-7,19-23-10,-34.84590,-7.13562,30.89,40.00,9,85.19,4.94,14.46,0.09,-1.02
2015-11-7,19-23-10,-34.84590,-7.13562,30.89,40.00,9,89.90,3.91,14.93,0.08,-1.1
2015-11-7,19-23-10,-34.84590,-7.13562,30.89,40.00,9,108.30,7.48,15.42,0.14,-1.01
2015-11-7,19-23-10,-34.84590,-7.13562,30.89,40.00,9,131.15,8.75,16.01,0.2,-1
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,139.10,3.62,16.59,0.09,-0.96
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,124.33,7.24,17.05,0.18,-1.19
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,134.30,8.21,17.56,0.22,-1.09
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,137.01,6.13,18.30,0.17,-1.11
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,133.67,15.87,18.94,0.45,-1.14
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,135.52,16.43,19.48,0.44,-1.04
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,121.47,1.78,19.93,0.05,-1.41
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,124.60,10.20,20.42,0.26,-1.21
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,135.67,10.01,21.11,0.21,-0.85
2015-11-7,19-23-10,-34.84591,-7.13560,30.89,40.10,9,137.62,9.61,21.85,0.22,-0.88
2015-11-7,19-23-11,-34.84592,-7.13553,30.89,40.20,9,138.88,5.29,22.48,0.13,-0.92
2015-11-7,19-23-11,-34.84592,-7.13553,30.89,40.20,9,143.24,2.46,23.03,0.06,-0.85
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,121.29,-1.02,23.79,-0.02,-1.17
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,136.99,-3.70,24.39,-0.09,-0.97
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,138.32,5.70,25.17,0.11,-0.76
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,125.86,14.79,25.97,0.3,-0.93
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,131.42,9.00,26.71,0.2,-0.93
2015-11-7,19-23-11,-34.84592,-7.13551,30.11,40.20,9,118.66,2.32,27.29,0.06,-1.24
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,104.94,-3.45,27.81,-0.09,-1.39
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,111.96,-2.86,28.17,-0.05,-0.99
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,110.31,-2.41,28.70,-0.05,-1.03
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,117.83,5.64,29.25,0.16,-1.46
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,122.75,0.95,29.88,0.02,-0.95
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,122.29,33.39,30.46,0.38,-0.49
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,124.69,30.10,31.12,0.48,-0.69
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,106.27,36.77,31.79,0.68,-0.88
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,146.53,31.91,32.37,0.6,-0.53
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,131.03,13.06,32.90,0.26,-0.86
2015-11-7,19-23-12,-34.84589,-7.13548,28.09,40.20,9,142.15,9.94,33.45,0.24,-0.85
2015-11-7,19-23-13,-34.84582,-7.13547,31.28,40.20,9,130.09,11.75,34.02,0.25,-0.91
2015-11-7,19-23-13,-34.84582,-7.13547,31.28,40.20,9,111.60,21.12,34.53,0.5,-1.21
2015-11-7,19-23-13,-34.84582,-7.13547,31.28,40.20,9,127.78,12.95,35.25,0.32,-1.09
2015-11-7,19-23-13,-34.84582,-7.13547,31.28,40.20,9,118.73,19.50,35.98,0.49,-1.2
2015-11-7,19-23-13,-34.84582,-7.13547,31.28,40.20,9,127.81,12.81,36.66,0.27,-0.95
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,126.99,6.23,37.27,0.15,-1.09
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,140.00,5.65,37.70,0.11,-0.72
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,125.72,22.41,38.38,0.47,-0.92
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,134.92,9.06,38.93,0.19,-0.82
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,137.44,18.16,39.59,0.27,-0.56
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,128.97,11.77,40.27,0.2,-0.76
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,138.06,12.00,41.00,0.16,-0.52
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,140.89,6.03,41.74,0.15,-0.9
2015-11-7,19-23-13,-34.84578,-7.13549,32.54,40.20,9,145.71,7.02,42.27,0.16,-0.73
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,142.41,7.47,42.93,0.19,-0.89
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,127.69,9.76,43.41,0.26,-1.18
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,108.64,11.24,43.85,0.31,-1.46
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,71.26,-4.38,44.35,-0.13,-1.59
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,97.39,16.34,44.81,0.36,-1.2
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,126.15,20.88,45.49,0.67,-1.41
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,145.96,12.47,46.15,0.39,-0.99
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,141.75,11.49,46.77,0.29,-0.89
2015-11-7,19-23-14,-34.84576,-7.13555,32.54,39.40,9,125.38,9.31,47.64,0.25,-1.23
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,130.99,10.96,48.34,0.23,-0.9
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,118.15,5.99,48.88,0.14,-1.15
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,131.85,-0.88,49.38,-0.02,-0.94
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,141.98,-5.49,50.06,-0.13,-0.83
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,127.09,0.31,50.65,0.01,-1.15
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,123.41,7.88,51.14,0.18,-1.08
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,126.55,4.28,51.67,0.1,-1.09
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,133.49,9.49,52.22,0.23,-1
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,119.75,24.12,52.72,0.41,-0.8
2015-11-7,19-23-15,-34.84578,-7.13561,32.54,39.10,8,116.85,15.75,53.24,0.32,-1
